Taxa,meanLPBL,LPBL_BLUP,meanUPBLog,UPBL_BLUP,meanRL,RL_BLUP,meanRD,RD_BLUP,family_ID
PR1314_1711,50.966666666,-28.8901219570983,3.46031778477425,-0.318445297233675,195.16666668,-73.5824042284524,4.8666666664,-3.07761143071279,SC1103
PR1314_1712,108,19.2551674480938,3.61002722938807,-0.131191865597408,260.555555566667,-11.421911218082,6.44444444433333,-1.16761534516479,SC1103
PR1314_1713,79.566666664,-5.43196996236566,3.84688758800073,-0.00888159103779468,251.53333332,-22.9288798041696,4.4999999998,-3.39628975718624,SC1103
PR1314_1714,93.37499999,4.23269455947277,3.94098440213176,0.0402874608837704,266.83333335,-10.5358796657472,5.66666666675,-2.314656906208,SC1103
PR1314_1715,81.566666666,-3.79153975118865,3.86801401073111,0.00803637219805585,300.80000002,21.3442776086997,5.5,-2.52716704829044,SC1103
PR1314_1716,64.8333333325,-14.120420584784,3.62379195604857,-0.150472541734749,244.166666675,-25.6796526503317,6.83333333325,-0.961053223456803,SC1103
PR1314_1717,89.2916666675,5.07778692269843,3.72582515198859,-0.0726408159207857,271.416666675,-1.79679630796253,5.9166666665,-1.73250757586088,SC1103
PR1314_1718,83.166666668,-2.47919558191899,3.71351288323298,-0.115687574267937,254.86666666,-19.9334023027177,5.0833333335,-2.84444374758208,SC1103
PR1314_1719,62.583333335,-11.7096496987204,3.31633016101791,-0.255565210445167,223.33333335,-40.3056828871661,4,-2.68900724823144,SC1103
PR1314_1720,100.0833333175,10.4198564352524,3.97407166442749,0.101370855716415,305.250000025,23.6908972170211,6.58333333325,-1.55538004770228,SC1103
PR1314_1721,95.93333334,7.99221725999735,3.76058257312535,-0.0779943361232209,295.66666666,16.7312422417258,6.9999999998,-1.22348298538131,SC1103
PR1314_1722,76.233333334,-8.16602030885927,3.54959188295951,-0.246954920926834,292.20000002,13.6159456704102,5.9999999998,-2.09260569410328,SC1103
PR1314_1723,78.16666667,-2.02129810986856,4.21212759787848,0.217348286679953,256.5,-15.1444033601287,6,-0.588784458960857,SC1103
PR1314_1724,49.933333332,-29.7376775659057,3.70440487957811,-0.122981230792362,187.43333334,-80.531912023913,4.6666666668,-3.25143597210954,SC1103
PR1314_1725,76.033333334,-8.33006332981292,3.69234465789358,-0.132639012882545,261.86666664,-13.6428995802222,5.1333333332,-2.84584537493771,SC1103
PR1314_1726,84.7,-1.22153242236792,3.6634688264904,-0.15576267467415,287.4,9.30245805897334,5.6,-2.44025477741825,SC1103
PR1314_1727,61.833333332,-19.9771178191631,3.52337799879592,-0.267946904955954,202.66666666,-66.8425798816378,5.0666666668,-2.90378688862075,SC1103
PR1314_1728,61.5555555533333,-18.9742069883433,3.69155962241256,-0.139825009493783,244.916666675,-29.3784443508745,6.08333333325,-2.00285718160999,SC1103
PR1314_1729,77.3,-7.29112419765324,3.60920481511243,-0.199217099554246,244.53333332,-29.2193825446378,4.5333333332,-3.3673190001709,SC1103
PR1314_1730,72.5,-8.10258381899179,4.03847166481181,0.16584840749874,241.25,-28.2359216851059,4.3333333335,-3.06501963870263,SC1103
PR1314_1731,70.833333334,-12.595181874608,3.44443617018068,-0.331163237002702,246.79999998,-27.1824578537153,4.9333333334,-3.01966991650829,SC1103
PR1314_1732,87.9999999925,0.678344034762571,3.69238775355654,-0.151779077121234,282.93333334,5.28851822104639,5.4,-2.61407931916264,SC1103
PR1314_1733,53.541666665,-25.632228444398,3.33832903929145,-0.388878467664629,178.666666675,-87.4422694034232,4.6666666665,-3.19510481710531,SC1103
PR1314_1734,58.4444444433333,-17.0407433927601,3.41931545411199,-0.266009114095622,240,-28.7248431378001,5.33333333333333,-2.05581083079202,SC1103
PR1314_1735,73.5555555533333,-7.71680190513955,3.67858316978798,-0.120470317321937,250.2222222,-20.5888001855004,5.77777777766667,-1.65131635086268,SC1103
PR1314_1736,75.6,-8.68548987575934,3.63127595505116,-0.181542610180336,258.33333332,-16.818105713429,5.2666666666,-2.72996234705018,SC1103
PR1314_1737,49.5,-23.5919111556755,3.69634230566386,-0.0701743375996155,170.1111111,-87.5548116423948,5.44444444466667,-1.96699128204277,SC1103
PR1314_1738,76.6666666666667,-3.69426496646072,3.71549366561123,-0.0566359304962007,229.7777778,-37.3295443934381,5.666666667,-1.78935218481074,SC1103
PR1314_1739,76.766666674,-7.72857224751474,3.72400430200958,-0.0740297746318098,262,-13.52308045644,5.1666666666,-2.81687461792237,SC1103
PR1314_1740,90.466666654,3.50837467140652,3.73474681055592,-0.0986835217415403,283.33333334,5.64797552050182,5.4666666666,-2.55613780530578,SC1103
PR1314_1741,95.66666668,9.6245560907197,3.51545647301534,-0.191496780535507,291.444444433333,14.8239599286653,5.44444444433333,-1.93319728874176,SC1103
PR1314_1742,126.333333333333,32.0857026994541,3.33981391886791,-0.315661352099462,304.666666666667,25.9539539776587,5.55555555566667,-1.84437773999251,SC1103
PR1314_1743,84.913333332,-1.04655320111094,3.51319049439712,-0.276105021788296,322.43333334,40.78492654226,5.3333333336,-2.67202083284567,SC1103
PR1314_1744,84.7916666675,1.54557838663914,3.48226337648241,-0.258431657374992,284.75,9.88900495317136,5.5,-2.08316864496332,SC1103
PR1314_1745,98.4166666575,9.11163105675971,3.58136960880059,-0.198185366535988,307.04166665,25.2611767259493,4.8333333335,-3.02815653831124,SC1103
PR1314_1746,95.624999985,10.0490433684278,3.93547738312855,0.0872835579071485,301.499999975,24.569292774735,5.75,-1.8727720034177,SC1103
PR1314_1747,53.166666665,-23.2779982715178,3.89422530913019,0.0558161508234258,225.833333325,-41.7476294090404,4.25,-3.13515185269143,SC1103
PR1314_1748,91.583333335,4.71728889108861,3.76371765387495,-0.0290991357727965,254.5,-16.6456183720976,4.3333333335,-2.37974672510138,SC1103
PR1314_1749,129.888888866667,35.2872177356021,3.81254234697918,0.0119693571084392,305.7777778,26.6445389940744,5.8333333335,-1.35709183723386,SC1103
PR1314_1750,87.3750000075,3.57332773664682,3.32294855476439,-0.379958258671955,246.041666675,-24.0363368469576,6.4583333335,-1.27664818556484,SC1103
PR1314_1751,78.133333326,-6.60761161636124,4.41989625185219,0.449981683288577,292.66666668,14.0353125137837,9.4666666666,0.92035302958211,SC1345
PR1314_1752,63.3749999975,-15.2651177968522,3.52991944119225,-0.222079235717549,256.166666675,-15.1624315087379,8.00000000025,0.0207977707032962,SC1345
PR1314_1753,75.75,-5.55154432072673,3.91984822958973,0.0753615164408298,271.1111111,-0.0978755570436919,8,-0.231566735321724,SC1345
PR1314_1754,84.541666665,-1.77934525686946,3.85465417229832,0.010278251793162,295.166666675,14.8535099931581,10.16666666675,1.46030514792523,SC1345
PR1314_1755,87.16666666,0.281109718573772,3.96580343096422,0.0950637820826852,274.75,-3.04037320644051,8.91666666675,0.408321940197125,SC1345
PR1314_1756,85.3750000075,2.00345727617601,3.73402386420853,-0.0663867736392405,319,39.9069069614702,7.75,-0.18959887105272,SC1345
PR1314_1757,65.966666666,-16.586895385574,3.83557585286469,-0.0179399877956214,275.03333332,-1.81076346116908,7.9666666664,-0.383331033674672,SC1345
PR1314_1758,76.7500000075,-4.76660908460433,3.86865824819732,0.036313395293101,252.54166665,-18.3395087505052,7.9583333335,-0.0142683362911073,SC1345
PR1314_1759,69.9166666675,-10.1303331631125,3.76666080441635,-0.0414910584922344,240.166666675,-29.1853930308629,7.75,-0.18959887105272,SC1345
PR1314_1760,91.958333325,7.17094752946429,3.85972288037798,0.0294974263160003,271.33333335,-1.86983255858661,8.3333333335,0.301326626027329,SC1345
PR1314_1761,82.7,-2.86196263190446,3.63654666037324,-0.177321848340813,252.8,-21.7905983439125,9.0416666665,0.486836409943076,SC1345
PR1314_1762,75.458333335,-5.78048376157051,3.92567868374413,0.0798090328097465,255.16666665,-16.0388666257815,7.75,-0.189598871052723,SC1345
PR1314_1763,99.299999986,10.7536080957661,4.19844307179174,0.272642774257934,263.39999998,-12.2649799263191,8.2000000008,-0.180535734045815,SC1345
PR1314_1764,69.866666668,-13.3880564753373,3.47608596791828,-0.305818192960912,242.4,-31.136488129751,8.4666666668,0.0512303210339604,SC1345
PR1314_1765,87.041666665,0.182992818719026,3.8647257706933,0.017960946406068,285.16666665,6.08915901991907,7.41666666675,-0.85405790907661,SC1345
PR1314_1766,60.33333333,-11.1542771302172,3.96714230458613,0.0187047296786324,251,-13.6613407066777,8.333333333,0.0117896384090001,SC1345
PR1314_1767,79.433333334,-5.54133197360074,3.81034227613833,-0.038146945159579,263.73333334,-11.9654321528093,8.266666666,-0.122594221405729,SC1345
PR1314_1768,78.833333334,-6.03346103646171,3.88968012763796,0.0253865205867198,286.1,8.13422183574348,9.6666666674,1.0941775720218,SC1345
PR1314_1769,65.375,-17.0808155434264,3.87380964648911,-0.013389027713413,264.333333325,-10.4566006637762,7.1666666665,-1.33388226959016,SC1345
PR1314_1770,91.1250000025,3.13126663709754,3.78807115878867,-0.078791021691203,296.96666668,17.8994784829285,8.4333333332,0.0222595638447966,SC1345
PR1314_1771,108.76666668,18.5183111099918,4.40067703626741,0.434591004666128,292.5,13.8855386270287,8.9166666665,0.138894221229197,SC1345
PR1314_1772,66.04166667,-13.1719571783123,3.92693477481648,0.0807671889768662,259.916666675,-11.8757999019898,8.75,0.651987695129769,SC1345
PR1314_1773,69.75,-14.3114002469893,3.89713904817067,0.0068418794112301,239.13333332,-34.0720560872847,8.0000000006,-0.354360275964035,SC1345
PR1314_1774,89.6249999975,5.33943199682715,3.57152702130061,-0.190340645771975,271.125,-2.05242321801327,6.70833333325,-1.06625154422961,SC1345
PR1314_1775,84.0555555566667,1.71756927395548,3.6995715750729,-0.0678915146551227,268,-5.15544399503237,7.44444444433333,-0.368239408020349,SC1345
PR1314_1776,63.133333332,-18.9108381829643,4.19958291836495,0.27355555928861,254.6,-20.1730404963635,9.2666666666,0.746528487837716,SC1345
PR1314_1777,78.4,-6.38888758240809,3.77741464588853,-0.0645152728750321,245.6,-28.2608297341084,8.0666666666,-0.296418762628651,SC1345
PR1314_1778,75.875,-8.10200830116582,3.87876871682675,0.0233731766496369,263.08333335,-13.4565401153248,9.66666666575,1.01282801317594,SC1345
PR1314_1779,106.87500001,18.8795647281995,3.78399313637297,-0.028269819108948,309.20833335,31.3251466695685,8.20833333325,0.196128305044118,SC1345
PR1314_1780,94.62499999,6.61552725789862,3.9564008155518,0.0825915532442731,253.416666675,-21.9287460422456,10.33333333425,1.57388572550717,SC1345
PR1314_1781,65.25,-17.8436087830486,3.9763831616052,0.0672899135278143,221.58333335,-50.1945677205069,8.66666666675,0.210102792339471,SC1345
PR1314_1782,83.5833333325,0.597114982129821,3.72410637541834,-0.0739519122313431,295.75,19.5297909996323,6.5833333335,-1.17144986479203,SC1345
PR1314_1783,84.233333342,-1.60429946415118,3.81263836429322,-0.0363082460344794,278.43333334,1.24462360217401,8.6333333332,0.196084105589191,SC1345
PR1314_1784,67.791666665,-11.7983205293251,3.34269520893051,-0.364895355284079,214.291666675,-51.8631511174244,7.20833333325,-0.645458261138369,SC1345
PR1314_1785,82.875,-3.08757063928692,3.89780192330008,0.0431916962316934,272.666666675,-4.86627964733021,8.25,-0.152735770661333,SC1345
PR1314_1786,83.3333333233333,-3.02353765626456,3.9041522539023,0.0104601713082445,303.75,22.1851537388022,7.375,-0.915807866887476,SC1345
PR1314_1787,73.566666668,-10.3532605876946,3.94260209751391,0.0677662434653559,270.833333325,-6.47307733634763,8.58333333325,0.127793084662698,SC1345
PR1314_1788,48.266666666,-31.1047027399727,3.52440327445504,-0.267125867900649,201.500000025,-67.239243903008,8.1666666665,-0.222867984650137,SC1345
PR1314_1789,71.2916666675,-9.05104722153878,4.09671353413976,0.210275764327697,219.166666675,-47.590530028652,9.0833333335,0.932516550664196,SC1345
PR1314_1790,101.133333346,12.2573358097137,3.88939681279622,0.0251596430818161,277.03333334,-0.0134769459196854,9.4333333326,0.891382272045296,SC1345
PR1314_1791,81.5,-4.36632358808974,3.7019610935905,-0.13247204074021,264,-13.8561852321939,7.777777778,-0.588012461270176,SC1345
PR1314_1792,67.541666665,-11.9945543368839,3.63228478692676,-0.143994143423238,238.777777766667,-29.5089575065407,8.11111111133333,0.198471877243212,SC1345
PR1314_1793,112.36666668,21.4710854871576,3.81025410021147,-0.0382175561242409,340.00000002,56.5710929553217,8.1666666668,-0.20950649158263,SC1345
PR1314_1794,91.733333328,4.54731381012795,3.91232610043074,0.0435213340399055,300.9,21.4341419155907,9.4000000008,0.862411516420555,SC1345
PR1314_1795,70.166666666,-13.1419919455472,3.65029085274106,-0.166315548592261,269.5,-7.64165745588775,8.08333333325,-0.293000198428548,SC1345
PR1314_1796,81.0833333325,-5.41546763830882,3.74245598286815,-0.111151581596954,237.666666666667,-36.4913022531352,8.388888889,-0.0502886584834329,SC1345
PR1314_1797,95.033333326,7.25402365422288,3.85016144100307,-0.00625990134427984,288.93333334,10.6803777128763,6.7333333334,-1.45524904080873,SC1345
PR1314_1798,87.291666665,0.859335576046789,3.69870627636094,-0.113979871704997,261.5,-14.844229030559,8.8333333325,0.311505874760663,SC1345
PR1314_1799,69.7,-13.5247589938922,3.68684618743862,-0.137042168220181,267.13333334,-8.91004510743903,9.8666666666,1.2680021130709,SC1345
PR1314_1800,109.916666665,21.2670760443413,3.78975651791669,-0.0238734662559486,298.41666665,21.8669512387125,8.25,0.231194412038522,SC1345
PR1314_1801,80.26666666,-4.85781939230874,4.03794764305792,0.144118612950824,274.416666675,-3.33251823084776,8.33333333325,-0.0826035568829263,SC1345
PR1314_1802,65.875,-13.3027797193014,3.65220388114637,-0.128799701403852,247.111111133333,-22.4942553526581,8.22222222233333,0.287291425725997,SC1345
PR1314_1803,71.75,-8.69128524166833,3.6616306935359,-0.121608854636366,263.041666675,-9.13694022969977,8.58333333325,0.511723267362554,SC1345
PR1314_1804,93.83333333,4.82883809473959,4.11903717481247,0.0864005721792624,277.3333333,3.17644033244899,6.666666667,-0.939000734541563,SC1345
PR1314_1805,73.766666668,-10.1892175667409,3.94605181832435,0.0705287674662189,235.26666666,-37.5468099760286,8.266666666,-0.122594221405729,SC1345
PR1314_1806,113.100000008,22.0725765596133,3.84317332415018,-0.0118559601524315,297,17.9294332459012,7.5333333334,-0.759950873831155,SC1345
PR1314_1807,67.7,-15.1651892034288,3.76177878912896,-0.0770364106556873,254.75,-20.5690751090967,9.0833333335,0.548586367964337,SC1345
PR1314_1808,72.291666665,-10.9146928774842,3.63659939539669,-0.161355489863737,243.583333325,-30.5470244923255,6.6666666665,-1.51193168474034,SC1345
PR1314_1809,83.041666665,0.171941731764839,3.8068078025008,-0.0108666120228704,257.75,-13.7747426154145,7.66666666675,-0.25973108483113,SC1345
PR1314_1810,77.3,-7.29112419765324,3.80045796271532,-0.0460622677504486,265.5,-10.3778290862058,7.2,-1.04965844346309,SC1345
PR1314_1811,90.666666678,3.67241771204533,3.78006420989379,-0.0623935115620013,275.13333334,-1.72089911833242,8.4333333334,0.0222595640186211,SC1345
PR1314_1812,78.033333334,-6.68963312027633,3.63685784831844,-0.177072650155038,261.66666665,-14.507065715702,8.25,-0.152735770661334,SC1345
PR1314_1813,87.2500000025,0.826629944724225,3.93870625077707,0.0690939998131977,265.5,-11.3384886500278,8.75,0.241373661613446,SC1345
PR1314_1814,85.033333334,-0.94812738689831,3.91975102227928,0.0494671847154165,279.39999998,2.11331205189395,8.4000000002,-0.00671119282289563,SC1345
PR1314_1815,70.38888889,-10.0361594339563,3.61924940521884,-0.162414318266147,257,-14.8835091044579,6.55555555533333,-1.02957951095027,SC1345
PR1314_1816,74.353333334,-9.70802470582365,3.73215952389427,-0.100755411582092,243.93333332,-29.7585684938208,8.2,-0.18053573474111,SC1345
PR1314_1817,75.066666666,-9.12293793218256,3.84059045379549,-0.0139243134302785,274.89999998,-1.93058256697849,9.3666666674,0.833440759405213,SC1345
PR1314_1818,105.866666666,16.1396872946807,3.92017659208852,0.049807979485976,306.93333334,26.8559561883661,9.4333333334,0.891382272740597,SC1345
PR1314_1819,75.833333336,-8.49410634912614,3.89157854963899,0.0269067700879987,263.96666666,-11.7557487401089,9.5333333334,0.978294543612791,SC1345
PR1314_1820,61.3333333325,-16.8676938906079,4.02743231718952,0.157427506150046,223.83333335,-43.5004995773952,7.9166666665,-0.0493344434959064,SC1345
PR1314_1821,101.16666668,12.2846763137528,3.95995004953288,0.081658420963649,283.06666666,5.40833730888302,9.7333333332,1.15211908518336,SC1345
PR1314_1822,75.4444444433333,-4.58945559337416,4.08689604584096,0.205914438592313,245.777777766667,-23.8613163399153,9.11111111233333,0.964053821619554,SC1345
PR1314_1823,64.866666666,-17.4891320008191,4.06316577855845,0.164313205036743,232.166666675,-36.1968737919254,8.4166666665,0.371458839595341,SC1345
PR1314_1824,74.7083333425,-9.01776606257855,3.84956821235608,0.00109880175966131,218.8888889,-51.8291060639669,9.66666666666667,0.921919864269464,SC1345
PR1314_1825,122.4583333075,28.4628911536892,3.86190759768592,0.0105113821150753,328.25,43.6578135695561,8.4166666665,-0.0391551939209795,SC1345
PR1314_1826,96.8,8.70307034532844,3.89929238289702,0.0330839799797276,326.75,42.5342517404656,8.66666666675,0.197925298651503,SC1345
PR1314_1827,73.5555555566667,-6.88984955997262,4.08737036020821,0.16549913154405,204.5,-58.3627655747426,8.33333333233333,0.376110973409407,SC1345
PR1314_1828,68.333333335,-11.3731472769977,3.91070365612637,0.0683859637500775,220.083333325,-46.7871312060541,8.91666666575,0.792252122055392,SC1345
PR1314_1829,93.033333326,5.61359344468627,4.18638984260574,0.262990591735386,309.08333335,27.0505650743933,7.41666666675,-0.85405790907661,SC1345
PR1314_1830,84.0416666675,0.956876963962577,3.71568038853131,-0.0803793214197092,289.75,14.2711804288354,8.58333333275,0.51172326694176,SC1345
PR1314_1831,84.5,0.375830869476313,4.11087386417331,0.0827623835393895,257.3333333,-9.61174781472088,10,0.962580011930036,SC1345
PR1314_1832,68.366666666,-14.6183791341301,3.68247729309399,-0.140540763076828,246.583333325,-27.7266283933182,8.66666666675,0.197925298651501,SC1345
PR1314_1833,70.8333333325,-12.0593900875901,3.55671889709596,-0.222288963370533,225.58333335,-46.3228561828052,7.91666666675,-0.459948476801827,SC1345
PR1314_1834,63.5,-18.6100926434556,3.86356894212133,0.00447677726422024,212,-58.4552428883559,7.8,-0.528184818229902,SC1345
PR1314_1835,50.666666664,-29.1361864901693,3.85702220059849,-0.000765829769237335,239.333333325,-34.0807828330311,8.3333333335,-0.0826035566725274,SC1345
PR1314_1836,75.1250000025,-6.04212883766152,3.59265359915169,-0.174225125724375,230.5,-37.6575989577837,8.41666666675,0.371458839805738,SC1345
PR1314_1837,88.233333332,1.67656094671976,3.64547442695439,-0.170172525015907,270.06666666,-6.27402492341519,7.0666666668,-1.1655414711768,SC1345
PR1314_1838,72.4999999975,-8.10258382095413,3.83633050005761,0.0116535342918676,253.833333325,-17.2074467453217,7.4166666665,-0.470127726587147,SC1345
PR1314_1839,58.875,-18.7973263309492,3.7273721857678,-0.0714607263644498,237.75,-31.3034445180708,8.1666666665,0.161062198049719,SC1345
PR1314_1840,70.25,-13.2542562960288,3.90539594049055,0.0107052462290066,259.375000025,-14.8022579812619,8.875,0.103828114445192,SC1345
PR1314_1841,96.40000002,8.37498431982541,3.67586364776106,-0.14583694644045,275.80000002,-1.12180360725829,7.9333333334,-0.412301790342364,SC1345
PR1314_1842,79.333333332,-5.62335348571799,3.88389943130902,0.0207573597856353,246.916666675,-27.4344833470001,8.16666666675,-0.222867984439741,SC1345
PR1314_1843,84.833333326,-1.11217041441366,3.77389276318578,-0.0673355838593604,299.583333325,18.7244316487207,8.33333333325,-0.0826035568829252,SC1345
PR1314_1844,67.1,-15.6573182662898,3.62304954595655,-0.188130288955958,219.93333334,-51.3260064431676,8.1333333334,-0.238477248597968,SC1345
PR1314_1845,78.5416666675,-6.00884768655063,3.79074943819537,-0.043768622621328,253.33333335,-22.0017822928697,9,0.451770303159068,SC1345
PR1314_1846,87.233333328,0.856345838670624,4.05604243865474,0.158608860096496,260.66666666,-14.7212714606154,8.4333333334,0.0222595640186211,SC1345
PR1314_1847,61.566666668,-20.195841844914,4.20424322955343,0.277287519704275,202.41666665,-62.2708178940374,8.54166666675,0.476657160578547,SC1345
PR1314_1848,79.733333332,-5.29526744381068,4.00494594661887,0.0890778309912035,272.30000002,-4.26705497749246,9.466666666,0.920353029060641,SC1345
PR1314_1849,81.26666667,-4.03760427933831,3.77047675862593,-0.0700711080081827,245.6,-28.2608297341084,10.1333333332,1.49976816867215,SC1345
PR1314_1850,66.466666668,-16.1767878315494,3.89657159370825,0.0309051817962552,270.46666668,-5.91456760598704,8.2666666666,-0.122594220884254,SC1345
PR1314_1851,59.25,-18.5029756196109,3.86182443856087,0.0311005114567318,246.75,-23.4155286618755,7.8333333335,-0.119466657063917,SC1345
PR1314_1852,92.866666666,5.47689093269301,3.69130882960578,-0.133468500444889,294.23333332,15.4431869126865,8.2666666666,-0.122594220884254,SC1345
PR1314_1853,76.433333336,-8.00197728626516,3.90634543094947,0.0387320354586341,230.86666668,-41.5008402520644,9.2,0.688586973980859,SC1345
PR1314_1854,72.066666666,-11.5835832464874,3.85698216392145,-0.000797890996017728,226.06666668,-45.8143278455283,7.6666666666,-0.64406784611744,SC1345
PR1314_1855,91.2083333325,3.19667790366741,3.75724589017565,-0.102304779470981,241.86666668,-31.6157645170429,8.0666666666,-0.29641876262865,SC1345
PR1314_1856,78.83333334,-6.03346103154044,3.70468725011912,-0.122755109480073,237.03333334,-35.9592068914523,8.6666666666,0.225054862604533,SC1345
PR1314_1857,63.125,-18.5900414364361,4.12288710927458,0.214888449608409,224.25,-47.3003455106474,8.5,0.0576608708842888,SC1345
PR1314_1858,59.433333334,-21.9456340689665,4.08193817097241,0.179346069273234,241.13333334,-32.2747695720353,10.8,2.07918330793602,SC1345
PR1314_1859,68.375,-11.3404416437128,3.80558765295151,-0.0117973517130045,222.25,-44.8881884926294,8.4166666665,0.37145883959534,SC1345
PR1314_1860,45.625,-29.1977181315682,3.37826290838346,-0.337764033892531,185.25,-77.3162870125434,8.25000000025,0.231194412248918,SC1345
PR1314_1861,77.633333332,-7.0177191638241,4.2422128772132,0.307693476802853,294.83333332,15.9823728618695,8.2999999998,-0.093623464042739,SC1345
PR1314_1862,80.291666665,-1.98663015138253,3.95467700036971,0.101929177218394,250,-20.5671146026939,10.33333333175,1.98449975691953,SC1345
PR1314_1863,98.66666667,7.13485969754094,4.40264592191743,0.212798080187333,329.3333333,36.4257295150908,10.33333333,1.15273808469463,SC1345
PR1314_1864,62.266666666,-19.6216912732167,4.17637868274653,0.254973690975241,231.73333332,-40.7220161272083,9.1999999994,0.688586973459387,SC1345
PR1314_1865,61.333333335,-19.5162747728641,3.69125878340679,-0.119660878011513,226.625,-45.4099029733158,8.41666666675,-0.0391551937105839,SC1345
PR1314_1866,76.583333335,-3.87869384312318,4.09656186073391,0.1721841313964,236.888888866667,-31.0989566644136,8.888888889,0.820208717155625,SC1345
PR1314_1867,81.233333332,-4.06494478665825,3.9370784769655,0.0633429480234659,293.83333332,15.0837296132312,8.3666666666,-0.0356819500120594,SC1345
PR1314_1868,88.46666666,1.86794446679124,4.04369143067513,0.148718217388481,246.13333334,-27.7815533288437,8.5333333338,0.109171835238471,SC1345
PR1314_1869,69.266666668,-13.8801855381982,4.07478051770896,0.173614246318085,230.66666668,-41.680568901792,8.8000000006,0.340937891013545,SC1345
PR1314_1870,90.400000006,3.45369367973267,4.11445029766979,0.205381663240338,263.75,-10.9678544619667,9.91666666675,0.980480787622082,SC1345
PR1314_1871,66.233333332,-16.3681713581826,3.93630798330643,0.0627259394762101,222.93333334,-48.6300766972527,8.0666666668,-0.296418762454826,SC1345
PR1314_1872,74.41666667,-4.06528335966507,4.14343557926935,0.25439805193547,298.6666667,18.4579692127395,7.8333333335,0.0959067928132183,SC1345
PR1314_1873,100.499999994,11.7378662280498,3.71505044301106,-0.114456301935161,293.66666666,14.9339557444491,7.4000000002,-0.875833901544868,SC1345
PR1314_1874,80.83333333,-1.37356482837798,4.16924587044676,0.108777364409022,266.6666667,-3.64392663674768,9,0.392105787931509,SC1345
PR1314_1875,77.7,-6.96303815574592,4.00402137998239,0.116950583665084,254.66666664,-20.1131309704181,8.7333333336,0.282996376809038,SC1345
PR1314_1876,76.166666672,-8.22070131201614,4.11091258985227,0.202548679561099,257.2,-17.8365680499039,8.9666666666,0.485791675221126,SC1345
PR1314_1877,77.8750000025,-3.88355695451416,3.82985063666367,0.006710643438136,243.06666664,-30.5373926546226,9.066666666,0.572703945571849,SC1345
PR1314_1878,52.7916666675,-26.9579171899011,3.7734990965558,-0.0899067055801974,240.374999975,-31.454524832607,9.95833333325,1.01554689440609,SC1345
PR1314_1879,73.125,-7.61199930009467,3.91770101176511,0.0737236017656222,244.2,-29.518930282202,9,0.514762432236466,SC1345
PR1314_1880,55.533333334,-25.1444729775629,3.64479138456529,-0.170719502901122,216.03333332,-54.8307151308299,10.1333333334,1.49976816884598,SC1345
PR1314_1881,92.625,7.69423768949566,3.58277646380789,-0.18175948238961,279.583333325,5.36075695434817,7.1666666665,-0.680524368132771,SC1345
PR1314_1882,49.766666666,-29.8743800828203,4.0480933682629,0.152243273155228,197.8,-71.21597701902,8.7333333334,0.282996376635214,SC1345
PR1314_1883,77.708333335,-4.01437949354085,4.04806051017144,0.173162854292528,288.666666675,13.3217090830785,8.25,0.231194412038522,SC1345
PR1314_1884,69.625,-10.3592726059185,3.83785037367601,0.0128129058635386,225.916666675,-41.6745931365054,8.99999999925,0.8623843360442,SC1345
PR1314_1885,103.75,13.0410739168572,3.93218932618369,0.0311434519490531,279.96666668,2.62254325607703,8.3666666666,-0.0356819500120594,SC1345
PR1314_1886,82.366666666,-3.13536766737404,3.86712529465776,0.00732469156722486,263.5,-12.1751155834826,8.4666666658,0.0512303201648407,SC1345
PR1314_1887,91.24999999,2.56470719522254,3.76991827432498,-0.0902031292898457,271.58333335,-6.37281296386632,8.3333333335,-0.0704260629845613,SC1345
PR1314_1888,68.27777778,-11.5823977873146,4.03590403660933,0.132125601446662,212.2222222,-52.5758418792567,8,0.125074620658235,SC1345
PR1314_1889,70.88888889,-7.92607519811795,3.79186820879163,-0.00264552664209502,264.6666667,-7.96132481730308,6.77777777766667,-0.901156699449976,SC1345
PR1314_1890,75.933333338,-8.41208483700889,3.99002173297312,0.105739716759673,255.73333332,-19.1545781598887,9.6,1.03623605746965,SC1345
PR1314_1891,82.933333332,-2.67057910855215,4.08385572343393,0.180881638378368,269.83333334,-6.4837083361155,8.4666666668,0.0512303210339644,SC1345
PR1314_1892,56.125,-20.9558982140965,3.83368466418352,0.00963526983975768,211.291666675,-54.4924564028228,10.08333333325,1.77410311663629,SC1345
PR1314_1893,96.666666668,8.59370833245295,3.91241173665193,0.0435899112174153,291.03333334,12.5675285350168,9.2666666666,0.746528487837716,SC1345
PR1314_1894,59.625,-21.33731474226,3.95406393605799,0.0861088028691184,204.541666675,-64.5734205032529,9.875,1.21484239938521,SC1345
PR1314_1895,87.63333334,1.18443189042052,3.95018243689377,0.0738365519402242,294.33333332,15.5330512375505,7.3333333332,-0.933775415749374,SC1345
PR1314_1896,65,-17.3797699863032,4.00320339899624,0.11629554743733,206.93333334,-63.0083686754657,8.8999999998,0.427850161190445,SC1345
PR1314_1897,74.583333335,-5.47449785363213,3.73082019610429,-0.0579500465012683,237,-30.6366176672384,8.1666666665,0.359097665423209,SC1345
PR1314_1898,101.1249999925,14.3661871406096,4.12016792027226,0.228166954873886,311.708333325,33.5162343854896,10.04166666675,1.73903700985228,SC1345
PR1314_1899,80.8749999925,-4.65744110564473,4.08554199586986,0.18640130284966,256.166666675,-19.3274587170216,11.25,2.37202392788613,SC1345
